molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit
432.86,5.74,61.83,0,5,432.85900000000015,5.740200000000004,61.830000000000005,0.0,5.0,5.0
315.46,1.67,18.95,0,4,315.4610000000002,1.6658000000000002,18.950000000000003,0.0,4.0,3.0
332.44,2.66,55.76,1,4,332.44000000000005,2.657400000000001,55.760000000000005,1.0,4.0,0.0
438.74,8.34,20.23,1,1,438.74000000000024,8.335000000000008,20.23,1.0,1.0,6.0
258.23,2.37,79.9,2,5,258.229,2.3660000000000005,79.9,2.0,5.0,1.0
658.83,6.04,142.5,1,9,658.8290000000001,6.042300000000006,142.50000000000003,1.0,9.0,6.0
343.47,3.2,63.24,1,3,343.4670000000001,3.2020000000000017,63.24,1.0,3.0,1.0
324.37,-0.01,104.06,3,6,324.373,-0.013000000000000511,104.05999999999999,3.0,6.0,1.0
272.35,1.61,32.78,0,3,272.34799999999996,1.6138,32.78,0.0,3.0,2.0
1003.72,21.46,78.9,0,6,1003.7169999999986,21.457600000000006,78.9,0.0,6.0,58.0
789.99,5.77,183.86,6,10,789.994,5.765600000000007,183.85999999999996,6.0,10.0,14.0
244.25,2.34,66.76,2,4,244.246,2.337400000000001,66.76,2.0,4.0,3.0
1041.68,21.43,78.9,0,6,1041.6809999999987,21.434300000000004,78.9,0.0,6.0,56.0
458.73,6.11,60.69,3,3,458.7270000000003,6.110500000000008,60.69,3.0,3.0,4.0
562.61,2.45,183.21,6,11,562.6120000000005,2.454800000000002,183.20999999999998,6.0,11.0,13.0
204.36,4.73,0.0,0,0,204.35699999999997,4.7252000000000045,0.0,0.0,0.0,1.0
256.34,1.94,66.76,2,4,256.342,1.9404,66.76,2.0,4.0,0.0
224.21,-0.22,72.83,1,5,224.21199999999996,-0.21949999999999997,72.83000000000001,1.0,5.0,0.0
320.39,3.47,58.2,2,4,320.39200000000005,3.468000000000001,58.2,2.0,4.0,3.0
428.7,6.77,40.46,2,2,428.7010000000002,6.771600000000009,40.46,2.0,2.0,4.0
861.43,17.76,78.9,0,6,861.4309999999991,17.764899999999976,78.9,0.0,6.0,50.0
621.0,12.11,94.83,3,3,621.0000000000005,12.112099999999986,94.83,3.0,3.0,36.0
375.42,2.74,105.84,2,5,375.4210000000001,2.7398000000000007,105.83999999999999,2.0,5.0,9.0
604.71,5.85,119.11,0,9,604.7070000000003,5.847100000000006,119.11,0.0,9.0,6.0
432.38,0.05,170.05,6,10,432.3810000000002,0.04990000000000039,170.05,6.0,10.0,4.0
500.45,-2.17,197.74,6,13,500.4530000000001,-2.1678999999999977,197.74,6.0,13.0,6.0
939.54,19.43,78.9,0,6,939.5449999999986,19.433499999999988,78.9,0.0,6.0,53.0
360.88,6.08,39.44,0,3,360.88100000000003,6.080300000000006,39.44,0.0,3.0,7.0
658.85,4.67,190.8,3,9,658.8539999999999,4.667500000000003,190.79999999999998,3.0,9.0,10.0
975.62,20.8,61.83,0,5,975.6219999999989,20.795299999999997,61.830000000000005,0.0,5.0,55.0
540.79,6.28,97.99,4,5,540.7850000000004,6.2829000000000095,97.99000000000001,4.0,5.0,11.0
456.71,7.38,57.53,2,2,456.7110000000003,7.377700000000009,57.53,2.0,2.0,1.0
251.35,3.2,8.29,0,1,251.35300000000004,3.2003600000000016,8.29,0.0,0.0,2.0
1401.84,8.43,262.47,10,17,1401.8359999999998,8.42820000000001,262.46999999999997,10.0,17.0,5.0
509.64,6.32,87.9,0,6,509.64300000000037,6.3165000000000076,87.9,0.0,6.0,3.0
348.48,4.22,52.6,0,4,348.4830000000002,4.219000000000004,52.6,0.0,4.0,2.0
610.96,10.82,78.9,0,6,610.9610000000002,10.822999999999995,78.9,0.0,6.0,32.0
593.72,0.06,157.96,2,8,593.7220000000002,0.05880000000000751,157.96,2.0,8.0,5.0
1839.13,-2.55,674.1,24,37,1839.1250000000018,-2.554000000000025,674.1000000000003,24.0,37.0,61.0
446.62,1.9,97.19,4,7,446.6170000000003,1.8991399999999996,97.19000000000001,4.0,7.0,5.0
390.43,2.3,110.13,2,6,390.43200000000024,2.2998000000000003,110.13000000000001,2.0,6.0,4.0
362.51,5.94,52.6,0,4,362.5100000000002,5.941000000000006,52.60000000000001,0.0,4.0,14.0
851.01,10.67,195.35,4,10,851.0050000000003,10.672199999999988,195.34999999999997,4.0,10.0,40.0
1059.25,-0.51,333.67,12,21,1059.25,-0.512699999999984,333.67,12.0,21.0,10.0
754.74,3.54,167.31,3,14,754.7449999999999,3.542500000000003,167.30999999999997,3.0,14.0,6.0
324.42,2.01,48.63,2,4,324.424,2.0068,48.63,2.0,3.0,2.0
933.58,19.8,78.9,0,6,933.5819999999989,19.79529999999999,78.9,0.0,6.0,55.0
779.28,15.36,78.9,0,6,779.2849999999996,15.360099999999965,78.9,0.0,6.0,43.0
799.11,5.82,151.51,7,9,799.1059999999999,5.824100000000006,151.51,7.0,9.0,14.0
562.11,4.68,87.74,2,4,562.1100000000004,4.675120000000004,87.74000000000001,2.0,4.0,7.0
1267.42,-3.95,442.28,16,28,1267.4160000000006,-3.9454999999999933,442.28000000000014,16.0,28.0,16.0
1049.25,6.49,264.99,6,16,1049.2499999999998,6.48728000000001,264.98999999999995,6.0,16.0,24.0
842.97,-1.24,293.59,11,17,842.9730000000004,-1.2430999999999937,293.59,11.0,17.0,6.0
270.33,3.51,54.37,1,3,270.3279999999999,3.5115000000000025,54.37,1.0,3.0,0.0
559.68,4.21,125.35,2,8,559.6810000000003,4.214800000000003,125.35000000000001,2.0,8.0,23.0
478.67,3.31,107.22,4,6,478.6700000000003,3.310100000000001,107.22,4.0,6.0,5.0
442.55,5.31,100.9,2,6,442.55200000000025,5.307000000000005,100.9,2.0,6.0,5.0
443.58,4.21,110.02,5,5,443.58400000000023,4.208300000000003,110.02000000000001,5.0,5.0,6.0
664.61,-1.14,213.68,6,16,664.6130000000005,-1.1371999999999973,213.67999999999998,6.0,16.0,8.0
368.61,4.48,41.57,1,3,368.60600000000017,4.482200000000003,41.57000000000001,1.0,3.0,12.0
905.53,19.02,78.9,0,6,905.527999999999,19.015099999999986,78.9,0.0,6.0,53.0
402.4,2.66,104.57,0,8,402.39900000000017,2.657400000000001,104.57,0.0,8.0,3.0
438.62,6.18,25.36,0,3,438.6150000000003,6.182900000000007,25.360000000000003,0.0,3.0,2.0
551.43,0.11,255.2,9,13,551.4330000000003,0.11319999999999897,255.19999999999996,9.0,13.0,7.0
436.55,6.26,53.99,0,5,436.5480000000003,6.262400000000007,53.99000000000001,0.0,5.0,8.0
477.38,-5.68,289.75,9,13,477.38300000000015,-5.6780999999999935,289.75,9.0,12.0,10.0
905.53,19.02,78.9,0,6,905.527999999999,19.015099999999986,78.9,0.0,6.0,53.0
712.92,3.33,195.6,7,12,712.9180000000003,3.3345000000000016,195.6,7.0,12.0,9.0
278.35,1.84,55.76,1,4,278.348,1.8378999999999999,55.760000000000005,1.0,4.0,1.0
160.17,2.1,30.21,0,2,160.172,2.10142,30.21,0.0,2.0,0.0
631.04,12.44,26.3,0,2,631.042,12.44209999999998,26.3,0.0,2.0,16.0
835.39,17.06,78.9,0,6,835.3929999999995,17.06459999999997,78.9,0.0,6.0,48.0
168.24,1.37,37.3,1,2,168.236,1.3724999999999998,37.3,1.0,2.0,0.0
154.25,2.19,20.23,1,1,154.25300000000001,2.1935000000000007,20.23,1.0,1.0,0.0
234.34,3.32,26.3,0,2,234.33899999999997,3.320500000000002,26.3,0.0,2.0,0.0
498.57,3.35,112.27,1,8,498.57200000000023,3.3516000000000012,112.27000000000001,1.0,8.0,4.0
278.31,3.98,47.28,0,3,278.307,3.983520000000003,47.28,0.0,3.0,0.0
338.41,1.77,58.64,1,4,338.40700000000004,1.7705,58.64000000000001,1.0,4.0,1.0
310.36,1.47,95.59,3,5,310.361,1.4653999999999996,95.59,3.0,5.0,7.0
779.28,15.5,78.9,0,6,779.2849999999996,15.504199999999962,78.9,0.0,6.0,44.0
558.84,7.13,116.45,4,6,558.8410000000005,7.13180000000001,116.45000000000002,4.0,6.0,25.0
201.27,2.41,29.1,1,2,201.26899999999998,2.413100000000001,29.1,1.0,2.0,3.0
742.72,-1.85,254.14,8,18,742.7240000000004,-1.8463999999999952,254.13999999999993,8.0,18.0,12.0
661.67,2.0,213.46,3,13,661.672,1.9979,213.45999999999995,3.0,12.0,12.0
662.91,4.65,145.91,5,9,662.9050000000004,4.649600000000006,145.91000000000003,5.0,9.0,7.0
426.33,1.8,166.14,6,10,426.33300000000014,1.8026999999999993,166.14,6.0,10.0,1.0
611.58,4.27,176.12,3,12,611.5810000000002,4.265000000000004,176.11999999999998,3.0,11.0,7.0
174.24,1.49,46.53,1,3,174.23999999999998,1.4907,46.53,1.0,3.0,6.0
860.21,12.94,111.19,0,8,860.2109999999996,12.944799999999981,111.19,0.0,8.0,41.0
528.61,2.71,92.16,0,7,528.6090000000003,2.7087000000000003,92.16,0.0,6.0,5.0
496.65,3.21,115.73,4,5,496.6480000000002,3.2100000000000017,115.73000000000002,4.0,5.0,1.0
484.68,5.75,83.83,2,4,484.6770000000004,5.750600000000007,83.83,2.0,4.0,1.0
438.57,5.32,36.69,0,4,438.57100000000014,5.317040000000006,36.690000000000005,0.0,4.0,5.0
406.61,4.57,66.76,2,4,406.60700000000026,4.5663000000000045,66.76,2.0,4.0,4.0
290.25,1.25,107.3,3,6,290.25100000000003,1.2486899999999999,107.30000000000001,3.0,6.0,3.0
650.72,7.98,156.91,6,9,650.7240000000004,7.983400000000008,156.91,6.0,9.0,8.0
519.42,0.52,207.51,5,12,519.4150000000004,0.5153999999999999,207.51,5.0,12.0,6.0
632.7,1.46,185.49,4,12,632.7030000000004,1.4631000000000005,185.48999999999998,4.0,12.0,5.0
234.29,0.62,60.69,3,3,234.29499999999996,0.6214,60.69,3.0,3.0,6.0
294.44,5.06,54.37,1,2,294.435,5.063500000000005,54.370000000000005,1.0,2.0,14.0
412.66,7.9,33.62,1,3,412.6620000000001,7.898900000000008,33.62,1.0,3.0,15.0
341.36,2.33,69.18,2,6,341.3630000000001,2.3333000000000004,69.18,2.0,6.0,2.0
741.63,-1.81,312.35,10,18,741.6280000000004,-1.8076999999999988,312.35,10.0,18.0,12.0
670.71,-0.02,257.18,8,13,670.7050000000003,-0.01619999999999805,257.17999999999995,8.0,13.0,10.0
274.41,4.51,17.07,0,3,274.40999999999997,4.505720000000003,17.07,0.0,3.0,3.0
423.42,3.13,91.75,1,4,423.42400000000015,3.134500000000001,91.75,1.0,4.0,3.0
448.52,3.0,85.69,1,7,448.5230000000002,2.9983000000000013,85.69,1.0,6.0,7.0
164.3,0.57,38.05,2,2,164.299,0.5727000000000002,38.05,2.0,2.0,4.0
443.46,2.07,104.73,1,6,443.46300000000014,2.0710999999999995,104.72999999999999,1.0,6.0,3.0
484.72,6.67,63.6,1,4,484.7210000000004,6.668700000000007,63.599999999999994,1.0,4.0,9.0
905.53,18.87,78.9,0,6,905.5279999999992,18.870999999999984,78.9,0.0,6.0,52.0
227.26,0.94,38.66,0,2,227.263,0.9358,38.66,0.0,2.0,0.0
312.32,3.49,57.9,0,5,312.321,3.485800000000002,57.900000000000006,0.0,5.0,4.0
342.53,5.94,34.48,0,3,342.527,5.940900000000006,34.480000000000004,0.0,3.0,14.0
961.64,20.58,78.9,0,6,961.6359999999987,20.575499999999998,78.9,0.0,6.0,57.0
282.25,0.61,129.77,3,5,282.252,0.6076000000000001,129.77,3.0,5.0,6.0
1202.63,6.63,292.76,5,12,1202.6349999999993,6.630200000000022,292.76,5.0,12.0,15.0
370.79,4.22,65.74,0,5,370.78800000000007,4.221400000000003,65.74000000000001,0.0,5.0,6.0
330.38,3.05,72.2,1,5,330.38000000000005,3.0465000000000013,72.2,1.0,5.0,6.0
493.64,3.74,95.86,3,5,493.6440000000003,3.7381000000000033,95.86,3.0,5.0,3.0
241.29,3.02,42.09,1,2,241.29,3.0207200000000016,42.09,1.0,2.0,0.0
473.62,4.16,60.93,0,3,473.61700000000025,4.158540000000004,60.93000000000001,0.0,3.0,3.0
655.79,2.43,171.66,4,10,655.7890000000001,2.428400000000001,171.66,4.0,10.0,16.0
781.86,4.35,215.3,6,12,781.8550000000005,4.348300000000007,215.29999999999995,6.0,12.0,13.0
236.31,1.89,54.37,1,3,236.31099999999995,1.8895,54.37,1.0,3.0,1.0
189.22,1.15,63.4,2,3,189.218,1.1478,63.39999999999999,2.0,3.0,2.0
334.5,3.57,57.53,2,3,334.5000000000001,3.5660000000000025,57.53,2.0,3.0,1.0
762.98,3.7,195.6,7,12,762.9780000000007,3.699700000000004,195.6,7.0,12.0,13.0
710.64,-2.25,287.89,10,18,710.6380000000005,-2.252899999999999,287.89,10.0,18.0,7.0
437.4,2.49,111.6,1,7,437.4040000000002,2.4859,111.60000000000001,1.0,7.0,5.0
457.7,5.88,46.61,0,4,457.6990000000004,5.878000000000007,46.61,0.0,4.0,4.0
280.36,2.06,55.76,1,4,280.36400000000003,2.0603,55.760000000000005,1.0,4.0,1.0
424.45,-1.22,145.91,5,9,424.4460000000002,-1.217599999999999,145.91000000000003,5.0,9.0,3.0
849.42,17.31,78.9,0,6,849.4199999999995,17.310599999999972,78.9,0.0,6.0,48.0
961.64,20.29,78.9,0,6,961.6359999999988,20.287299999999995,78.9,0.0,6.0,55.0
648.57,-0.67,251.36,8,16,648.5700000000005,-0.6704000000000001,251.35999999999996,8.0,16.0,8.0
168.19,1.02,60.69,3,3,168.19199999999998,1.0210999999999997,60.69,3.0,3.0,2.0
883.44,17.87,78.9,0,6,883.4369999999996,17.873099999999976,78.9,0.0,6.0,49.0
436.53,1.89,127.84,4,5,436.5340000000002,1.8918999999999997,127.84000000000002,4.0,5.0,9.0
1385.5,-6.14,512.2,19,32,1385.504000000001,-6.139500000000008,512.2000000000002,19.0,32.0,15.0
352.43,1.59,93.06,2,6,352.4270000000001,1.5854999999999997,93.06000000000002,2.0,6.0,3.0
352.39,1.27,100.19,3,4,352.3940000000002,1.2711999999999999,100.19000000000001,3.0,4.0,6.0
283.33,2.49,66.4,2,2,283.327,2.4854000000000003,66.4,2.0,2.0,5.0
302.41,3.62,49.69,2,3,302.41400000000004,3.6178000000000026,49.69,2.0,3.0,1.0
322.49,6.2,17.07,0,1,322.4920000000001,6.199600000000005,17.07,0.0,1.0,0.0
332.44,5.0,56.51,0,4,332.4400000000001,5.000900000000005,56.51,0.0,4.0,10.0
373.41,1.64,121.52,3,6,373.4090000000003,1.6434999999999997,121.52000000000001,3.0,5.0,6.0
231.25,1.93,59.31,1,3,231.25099999999998,1.9311999999999998,59.31,1.0,3.0,2.0
442.73,7.45,40.46,2,2,442.7280000000003,7.449900000000009,40.46,2.0,2.0,5.0
385.5,3.54,78.79,3,4,385.5040000000001,3.542600000000002,78.79,3.0,4.0,0.0
849.42,17.45,78.9,0,6,849.4199999999993,17.45469999999997,78.9,0.0,6.0,49.0
602.86,4.12,131.28,6,8,602.8570000000002,4.123400000000003,131.28,6.0,8.0,19.0
450.4,-0.15,168.28,5,11,450.39600000000013,-0.1523000000000001,168.28,5.0,11.0,5.0
304.47,4.71,40.46,2,2,304.47400000000005,4.705100000000005,40.46,2.0,2.0,6.0
362.39,4.04,85.34,1,5,362.38500000000005,4.0406600000000035,85.34,1.0,5.0,3.0
338.49,4.38,77.76,3,3,338.48800000000017,4.3823000000000025,77.76,3.0,3.0,15.0
474.55,3.45,112.27,1,8,474.5500000000003,3.4474000000000027,112.27,1.0,8.0,3.0
448.56,7.29,90.9,3,5,448.5590000000002,7.290500000000009,90.9,3.0,5.0,8.0
296.41,5.15,34.14,0,2,296.41,5.154700000000005,34.14,0.0,2.0,4.0
406.43,5.22,78.88,0,6,406.4340000000002,5.220160000000004,78.88000000000001,0.0,6.0,5.0
390.56,4.81,55.76,1,4,390.5640000000001,4.811400000000005,55.760000000000005,1.0,4.0,4.0
156.14,0.3,80.92,4,4,156.13699999999997,0.2956999999999999,80.92,4.0,4.0,1.0
410.51,4.89,68.9,1,5,410.5100000000002,4.886920000000004,68.9,1.0,5.0,2.0
312.45,6.03,29.46,1,2,312.45300000000003,6.029400000000006,29.46,1.0,2.0,6.0
420.47,2.87,102.84,1,5,420.46500000000015,2.8711200000000012,102.84,1.0,5.0,5.0
414.67,6.38,40.46,2,2,414.6740000000003,6.381500000000009,40.46,2.0,2.0,4.0
512.45,-0.7,224.42,7,12,512.4450000000003,-0.7033999999999991,224.42,7.0,12.0,5.0
245.12,2.1,34.14,0,2,245.11599999999996,2.0982000000000003,34.14,0.0,2.0,0.0
566.91,10.17,72.83,1,5,566.9080000000002,10.172299999999996,72.83000000000001,1.0,5.0,31.0
156.22,2.11,34.14,0,2,156.225,2.1149,34.14,0.0,2.0,7.0
447.54,4.74,97.22,2,5,447.5350000000002,4.740840000000004,97.21999999999998,2.0,5.0,7.0
287.32,4.36,64.92,2,2,287.322,4.355480000000002,64.92,2.0,2.0,2.0
568.67,4.54,97.33,2,7,568.6700000000003,4.542020000000004,97.33000000000001,2.0,7.0,6.0
451.61,5.35,77.84,2,3,451.6070000000002,5.347000000000006,77.84,2.0,3.0,7.0
349.41,2.87,55.2,1,3,349.41,2.872700000000001,55.2,1.0,3.0,1.0
370.45,2.17,74.79,2,5,370.449,2.1700999999999997,74.79,2.0,5.0,3.0
218.29,1.24,66.76,2,4,218.29299999999992,1.2449,66.76,2.0,4.0,10.0
832.0,2.81,208.23,7,11,831.9999999999997,2.808000000000002,208.22999999999996,7.0,11.0,10.0
669.81,4.31,141.2,1,11,669.812,4.3087000000000035,141.20000000000002,1.0,11.0,8.0
355.44,1.45,74.49,1,6,355.442,1.4492999999999998,74.49000000000001,1.0,5.0,4.0
289.13,1.29,75.27,2,3,289.129,1.2934999999999997,75.27000000000001,2.0,3.0,3.0
335.36,-0.18,125.55,4,9,335.3640000000001,-0.18410000000000037,125.55000000000001,4.0,8.0,5.0
216.28,1.39,78.89,2,4,216.281,1.3944999999999999,78.89,2.0,4.0,7.0
696.75,1.47,168.67,3,13,696.7460000000004,1.4743000000000002,168.67,3.0,13.0,5.0
278.44,4.99,29.6,0,2,278.436,4.986000000000005,29.6,0.0,2.0,9.0
770.69,-2.88,317.35,11,20,770.6900000000005,-2.883399999999997,317.34999999999997,11.0,20.0,9.0
1065.21,-3.01,366.29,14,23,1065.2100000000003,-3.007299999999978,366.2900000000001,14.0,23.0,15.0
680.62,-0.06,235.81,6,15,680.6150000000005,-0.06470000000000109,235.80999999999997,6.0,15.0,10.0
348.39,-0.36,136.68,5,7,348.39200000000005,-0.35979999999999973,136.68,5.0,7.0,9.0
279.25,0.33,114.28,2,6,279.25200000000007,0.3275999999999999,114.28,2.0,5.0,5.0
436.55,6.04,68.15,2,5,436.5480000000003,6.041920000000007,68.15,2.0,5.0,5.0
611.95,7.89,108.25,4,6,611.9490000000004,7.88520000000001,108.25000000000001,4.0,6.0,29.0
321.29,-0.49,129.34,4,7,321.285,-0.49420000000000025,129.34,4.0,7.0,3.0
432.56,4.03,86.74,0,6,432.5570000000003,4.032300000000003,86.74000000000001,0.0,6.0,4.0
835.39,16.92,78.9,0,6,835.3929999999995,16.92049999999997,78.9,0.0,6.0,47.0
1275.44,-1.19,426.73,14,26,1275.439,-1.1940999999999862,426.73000000000013,14.0,26.0,16.0
264.32,1.04,66.76,2,4,264.32099999999997,1.0381,66.76,2.0,4.0,0.0
316.49,6.28,40.46,2,2,316.485,6.283500000000007,40.46,2.0,2.0,12.0
414.45,4.0,64.61,0,7,414.45400000000024,3.996400000000003,64.61000000000001,0.0,7.0,4.0
128.21,2.12,20.23,1,1,128.21499999999997,2.1152,20.23,1.0,1.0,5.0
478.41,-0.24,199.51,7,12,478.4060000000001,-0.23590000000000044,199.51,7.0,12.0,5.0
316.27,2.29,120.36,4,7,316.26500000000004,2.291000000000001,120.36000000000001,4.0,7.0,2.0
792.03,6.07,196.53,6,7,792.0300000000004,6.071500000000007,196.52999999999997,6.0,7.0,7.0
476.43,0.36,168.28,5,11,476.43400000000014,0.36149999999999943,168.28000000000003,5.0,11.0,6.0
989.69,21.07,78.9,0,6,989.6899999999987,21.067500000000003,78.9,0.0,6.0,57.0
662.69,6.15,148.44,2,12,662.6880000000003,6.151400000000008,148.44,2.0,12.0,7.0
699.75,5.15,153.62,0,12,699.7530000000003,5.146700000000005,153.62,0.0,12.0,9.0
574.98,13.46,9.23,0,1,574.9780000000003,13.458899999999973,9.23,0.0,1.0,21.0
318.37,2.35,71.03,2,5,318.3730000000001,2.3497000000000003,71.02999999999999,2.0,5.0,3.0
985.66,21.05,78.9,0,6,985.6579999999984,21.0518,78.9,0.0,6.0,58.0
206.33,4.05,17.07,0,1,206.32899999999998,4.048300000000003,17.07,0.0,1.0,4.0
318.46,4.14,43.37,0,3,318.45700000000005,4.139800000000004,43.370000000000005,0.0,3.0,2.0
835.39,17.06,78.9,0,6,835.3929999999993,17.06459999999997,78.9,0.0,6.0,48.0
1311.89,18.3,113.29,3,9,1311.8890000000001,18.302599999999984,113.29,3.0,9.0,9.0
550.51,-1.36,215.83,8,13,550.5130000000003,-1.3625000000000003,215.82999999999998,8.0,13.0,9.0
468.77,8.74,26.3,0,2,468.7660000000004,8.739700000000004,26.3,0.0,2.0,1.0
409.65,5.19,57.78,2,5,409.646,5.187400000000005,57.78,2.0,5.0,10.0
851.35,16.64,78.9,0,6,851.3509999999993,16.644899999999964,78.9,0.0,6.0,45.0
419.48,2.6,77.23,1,6,419.4810000000002,2.6000000000000014,77.23,1.0,6.0,3.0
256.39,1.94,60.69,3,3,256.38599999999997,1.9414999999999998,60.69,3.0,3.0,1.0
250.34,1.96,41.99,1,3,250.3379999999999,1.9586,41.99,1.0,3.0,0.0
234.34,3.7,33.37,1,2,234.33899999999994,3.696900000000003,33.370000000000005,1.0,2.0,4.0
259.39,3.17,23.47,1,2,259.39300000000003,3.169500000000002,23.47,1.0,2.0,2.0
250.34,2.54,49.83,1,3,250.33799999999994,2.5421000000000005,49.83,1.0,3.0,1.0
162.14,1.32,61.83,0,5,162.14099999999996,1.316,61.83,0.0,5.0,2.0
586.81,7.11,75.99,2,5,586.8130000000004,7.110700000000009,75.99000000000001,2.0,5.0,4.0
1037.53,14.1,93.03,4,6,1037.5269999999998,14.098799999999976,93.03,4.0,6.0,11.0
578.53,3.0,220.76,10,12,578.5260000000003,2.9950000000000028,220.75999999999996,10.0,12.0,3.0
967.6,20.21,78.9,0,6,967.5989999999987,20.213699999999996,78.9,0.0,6.0,55.0
297.27,-1.84,125.04,3,5,297.267,-1.8355999999999977,125.04,3.0,5.0,5.0
226.32,2.44,46.53,1,3,226.316,2.4354000000000005,46.53,1.0,3.0,7.0
786.69,-0.44,304.96,10,19,786.6920000000007,-0.4418000000000006,304.96,10.0,19.0,11.0
337.46,1.87,71.09,2,5,337.46,1.872299999999999,71.09,2.0,5.0,5.0
233.35,3.0,33.12,1,2,233.35499999999996,3.0009200000000016,33.120000000000005,1.0,2.0,3.0
557.68,1.87,117.92,3,9,557.6840000000002,1.8652999999999997,117.92000000000002,3.0,9.0,7.0
466.24,5.35,99.65,0,6,466.24300000000017,5.349900000000003,99.65,0.0,6.0,4.0
541.48,3.95,99.13,1,7,541.4790000000003,3.947600000000003,99.13,1.0,7.0,6.0
657.94,7.71,98.69,1,9,657.9370000000004,7.712800000000009,98.69000000000001,1.0,9.0,17.0
262.31,3.26,67.51,1,3,262.305,3.2581000000000016,67.51,1.0,3.0,1.0
902.81,-5.07,387.27,14,24,902.8050000000005,-5.067799999999983,387.2700000000001,14.0,24.0,11.0
234.34,3.03,26.3,0,2,234.33899999999994,3.033900000000002,26.3,0.0,2.0,1.0
1037.23,1.13,357.71,11,12,1037.2259999999997,1.1348700000000052,357.71,11.0,12.0,16.0
666.85,1.41,197.37,8,11,666.8490000000003,1.4060999999999992,197.36999999999998,8.0,11.0,4.0
445.52,3.95,85.35,2,5,445.5190000000002,3.9452000000000025,85.35,2.0,4.0,6.0
408.58,4.81,72.83,1,5,408.57900000000024,4.812800000000005,72.83000000000001,1.0,5.0,9.0
394.52,2.56,61.61,1,5,394.51900000000006,2.5609,61.61000000000001,1.0,5.0,8.0
634.68,1.89,181.19,2,13,634.6750000000003,1.8857,181.18999999999997,2.0,13.0,8.0
528.6,2.26,112.91,2,9,528.5980000000004,2.2639000000000014,112.91000000000001,2.0,9.0,1.0
282.34,3.91,35.53,0,3,282.339,3.9083200000000025,35.53,0.0,3.0,5.0
492.57,1.72,136.43,2,9,492.5650000000002,1.7207999999999997,136.43,2.0,9.0,3.0
393.51,1.62,78.95,1,5,393.5090000000002,1.6192999999999997,78.95,1.0,5.0,3.0
523.55,0.06,193.45,5,7,523.5460000000003,0.05920000000000153,193.45,5.0,6.0,11.0
592.73,2.65,140.98,3,10,592.7260000000003,2.6518,140.98,3.0,10.0,5.0
287.36,1.97,77.64,2,5,287.363,1.96658,77.64,2.0,5.0,5.0
630.88,8.3,77.52,1,8,630.876,8.295900000000005,77.52000000000001,1.0,8.0,2.0
220.31,2.92,34.14,0,2,220.31199999999993,2.9171000000000014,34.14,0.0,2.0,1.0
369.4,0.87,122.91,2,7,369.3950000000001,0.8665199999999995,122.90999999999998,2.0,7.0,6.0
336.39,3.05,58.64,1,3,336.3910000000001,3.054500000000001,58.64,1.0,3.0,3.0
723.18,13.8,78.9,0,6,723.1769999999997,13.799699999999975,78.9,0.0,6.0,39.0
835.39,17.06,78.9,0,6,835.3929999999992,17.06459999999997,78.9,0.0,6.0,48.0
562.74,5.43,108.36,1,8,562.7440000000003,5.433000000000006,108.36000000000001,1.0,8.0,10.0
941.56,19.66,78.9,0,6,941.5609999999988,19.657499999999988,78.9,0.0,6.0,54.0
334.41,2.44,83.83,2,5,334.4120000000001,2.4447,83.83,2.0,5.0,8.0
324.43,0.94,60.85,1,5,324.4270000000001,0.9393999999999996,60.85000000000001,1.0,5.0,3.0
517.81,5.09,87.71,3,7,517.8050000000004,5.0892000000000035,87.71,3.0,7.0,2.0
1632.02,-1.31,537.22,17,20,1632.0209999999993,-1.3111000000000055,537.2199999999999,17.0,20.0,40.0
426.42,4.94,74.97,0,6,426.42400000000026,4.938120000000004,74.97000000000001,0.0,6.0,2.0
943.13,0.7,294.98,11,17,943.1340000000008,0.7046000000000059,294.97999999999996,11.0,17.0,9.0
332.44,3.6,59.06,1,4,332.44000000000005,3.6034000000000024,59.059999999999995,1.0,4.0,0.0
366.37,3.57,74.97,0,6,366.369,3.5668000000000024,74.97,0.0,6.0,6.0
576.55,5.09,169.05,4,8,576.5540000000003,5.093520000000003,169.05,4.0,8.0,12.0
466.66,2.53,118.22,5,6,466.6590000000003,2.5308,118.22,5.0,6.0,5.0
318.46,3.86,54.37,1,3,318.457,3.8604000000000025,54.370000000000005,1.0,3.0,6.0
296.36,0.74,75.99,2,5,296.36300000000006,0.7444999999999999,75.99000000000001,2.0,5.0,3.0
366.98,4.29,56.05,2,3,366.97700000000003,4.293580000000004,56.05,2.0,3.0,2.0
320.47,4.57,57.53,2,2,320.4730000000001,4.568700000000004,57.53,2.0,2.0,5.0
580.5,-2.13,260.2,10,15,580.4950000000002,-2.1266000000000007,260.2,10.0,15.0,5.0
1180.39,5.63,268.17,5,21,1180.3919999999996,5.632900000000008,268.16999999999996,5.0,21.0,17.0
470.61,5.25,82.06,1,6,470.6060000000003,5.252000000000006,82.06,1.0,6.0,6.0
709.15,13.41,78.9,0,6,709.1499999999997,13.409599999999978,78.9,0.0,6.0,38.0
271.36,-1.07,73.83,3,5,271.36099999999993,-1.0653999999999977,73.83,3.0,5.0,4.0
